Department,Entity,Transaction Date,Product Family,Description,Supplier Name,Transaction Number,Amount
DESNZ,UKAEA,5/15/2024,Energy and Fuels,Expense - Property,EDF Energy,5177437,49665.12
DESNZ,UKAEA,5/15/2024,Energy and Fuels,Expense - Property,EDF Energy,5177438,1389.32
DESNZ,UKAEA,5/15/2024,Energy and Fuels,Expense - Fusion,EDF Energy,5177439,22501.21
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Other,Rullion Engineering Ltd,5177440,4562.74
DESNZ,UKAEA,5/15/2024,ICT,Expense - Other,Softcat Plc,5177441,3503.82
DESNZ,UKAEA,5/15/2024,Energy and Fuels,Expense - Property,EDF Energy,5177442,5996.52
DESNZ,UKAEA,5/15/2024,Energy and Fuels,Expense - Property,EDF Energy,5177443,9595.25
DESNZ,UKAEA,5/15/2024,Engineering Goods,Expense - Fusion,Darvick Ltd,5177444,3465
DESNZ,UKAEA,5/15/2024,Energy and Fuels,Expense - Property,EDF Energy,5177445,32851.87
DESNZ,UKAEA,5/15/2024,Energy and Fuels,Expense - Property,EDF Energy,5177446,865.57
DESNZ,UKAEA,5/15/2024,Energy and Fuels,Expense - Property,EDF Energy,5177447,8884.11
DESNZ,UKAEA,5/15/2024,Energy and Fuels,Expense - Property,EDF Energy,5177448,3089.25
DESNZ,UKAEA,5/15/2024,Energy and Fuels,Expense - Property,EDF Energy,5177449,978.18
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Support Services,Rullion Engineering Ltd,5177450,11169.17
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Support Services,Rullion Engineering Ltd,5177451,10189.52
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Other,Rullion Engineering Ltd,5177452,11051.58
DESNZ,UKAEA,5/15/2024,Facilities,Expense - Property,VVB Engineering (UK)Ltd,5177453,1556.81
DESNZ,UKAEA,5/15/2024,ICT,Expense - Fusion,Computacenter UK Ltd,5177455,14922.56
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5177461,3135
DESNZ,UKAEA,5/15/2024,ICT,Expense - Support Services,Softcat Plc,5177467,1141.71
DESNZ,UKAEA,5/15/2024,ICT,Expense - Fusion,Softcat Plc,5177469,38483.06
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5177471,4243.71
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Support Services,Rullion Engineering Ltd,5177472,3493.5
DESNZ,UKAEA,5/15/2024,Personnel Related,Expense - Support Services,WR Group Limited,5177475,1070
DESNZ,UKAEA,5/15/2024,Personnel Related,Expense - Support Services,WR Group Limited,5177476,1070
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5177477,5583.15
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5177478,8934.77
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5177479,3123
DESNZ,UKAEA,5/15/2024,Research,Expense - Other,IS-Instruments Ltd,5177480,-201061.63
DESNZ,UKAEA,5/15/2024,Temporary Staff - Industrial Placements,Expense - Fusion,Assystem UK Limited,5177481,3007.35
DESNZ,UKAEA,5/15/2024,Temporary Staff - Industrial Placements,Expense - Fusion,AtkinsRealis UK Ltd,5177482,5760
DESNZ,UKAEA,5/15/2024,Temporary Staff - Industrial Placements,Expense - Fusion,Arcadis Consulting (UK) Limited,5177483,18319.33
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5177484,11169.15
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Other,Rullion Engineering Ltd,5177485,12817.4
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Support Services,Rullion Engineering Ltd,5177486,6915
DESNZ,UKAEA,5/15/2024,Temporary Staff - Industrial Placements,Expense - Fusion,AtkinsRealis UK Ltd,5177487,10994.71
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5177492,2457.84
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5177493,3435.65
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Support Services,Rullion Engineering Ltd,5177494,3319.98
DESNZ,UKAEA,5/15/2024,Professional Services,Expense - Property,Avison Young (UK) Limited,5177495,61720
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5177496,2527.2
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5177499,7227.6
DESNZ,UKAEA,5/15/2024,Facilities,Expense - Property,Gunfire Ltd,5177501,680
DESNZ,UKAEA,5/15/2024,Facilities,Expense - Property,Gunfire Ltd,5177502,680
DESNZ,UKAEA,5/15/2024,Facilities,Expense - Property,Gunfire Ltd,5177503,966
DESNZ,UKAEA,5/15/2024,Engineering Goods,Expense - Fusion,Raddec International Ltd,5177506,3790.5
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5177510,1955.63
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5177511,3139.37
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5177512,4768.5
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5177513,1773.11
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5177514,8229.38
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Support Services,Rullion Engineering Ltd,5177518,10177.35
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Support Services,Rullion Engineering Ltd,5177519,9046.96
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5177524,3437.48
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Support Services,Rullion Engineering Ltd,5177528,4389
DESNZ,UKAEA,5/15/2024,Learning and Development,Expense - Support Services,Premier People Solutions T/A Premier Partnership,5177529,716
DESNZ,UKAEA,5/15/2024,Construction,Expense - Fusion,Altrad Babcock Limited,5177531,2307.33
DESNZ,UKAEA,5/15/2024,Engineering Goods,Expense - Other,Acrona Engineering Ltd,5177532,2463.46
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5177533,3152.48
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5177534,1861.25
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Other,Rullion Engineering Ltd,5177535,863.2
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5177537,2294.37
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5177541,2995.35
DESNZ,UKAEA,5/15/2024,Engineering Goods,Expense - Fusion,Rittal Limited,5177542,1158.05
DESNZ,UKAEA,5/15/2024,Engineering Goods,Expense - Fusion,Pure Innovate UK Ltd,5177543,768.84
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Other,Rullion Engineering Ltd,5177547,753.53
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Other,Rullion Engineering Ltd,5177550,7740.6
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Other,Rullion Engineering Ltd,5177551,7183.82
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Other,Rullion Engineering Ltd,5177552,7045.5
DESNZ,UKAEA,5/15/2024,Temporary Staff - Industrial Placements,Expense - Support Services,AtkinsRealis UK Ltd,5177553,641.4
DESNZ,UKAEA,5/15/2024,Temporary Staff - Industrial Placements,Expense - Other,Element Digital Engineering Ltd,5177554,2946.47
DESNZ,UKAEA,5/15/2024,Temporary Staff - Industrial Placements,Expense - Other,Element Digital Engineering Ltd,5177555,11442.5
DESNZ,UKAEA,5/15/2024,Temporary Staff - Industrial Placements,Expense - Support Services,AtkinsRealis UK Ltd,5177557,7654.28
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Support Services,Rullion Engineering Ltd,5177558,8327.62
DESNZ,UKAEA,5/15/2024,Consultancy - Expense - Other (per Cabinet Office definition),Expense - Fusion,Morris Inglis & Associates Limited,5177561,5165.63
DESNZ,UKAEA,5/15/2024,Learning and Development,Expense - Support Services,Premier People Solutions T/A Premier Partnership,5177563,895
DESNZ,UKAEA,5/15/2024,Personnel Related,Expense - Support Services,WR Group Limited,5177565,1019
DESNZ,UKAEA,5/15/2024,Engineering Goods,Expense - Fusion,Teledyne UK Limited,5177566,47750
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Support Services,Rullion Engineering Ltd,5177568,2893.44
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Support Services,Rullion Engineering Ltd,5177569,4237.36
DESNZ,UKAEA,5/15/2024,Engineering Goods,Expense - Property,Socomec U.K. Limited,5177570,3584
DESNZ,UKAEA,5/15/2024,Engineering Goods,Expense - Fusion,Edmundson Electricals Ltd,5177571,629.31
DESNZ,UKAEA,5/15/2024,Construction,Expense - Fusion,Anixter UK Ltd,5177572,525
DESNZ,UKAEA,5/15/2024,Engineering Goods,Expense - Fusion,Edmundson Electricals Ltd,5177573,597.73
DESNZ,UKAEA,5/15/2024,Temporary Staff - Industrial Placements,Expense - Fusion,AtkinsRealis UK Ltd,5177574,9703.62
DESNZ,UKAEA,5/15/2024,Communications,Expense - Property,Sundry Supplier,5177576,6192.5
DESNZ,UKAEA,5/15/2024,Temporary Staff - Industrial Placements,Expense - Fusion,AtkinsRealis UK Ltd,5177577,14141.02
DESNZ,UKAEA,5/15/2024,Facilities,Expense - Property,Idverde Ltd,5177579,18810.94
DESNZ,UKAEA,5/15/2024,Energy and Fuels,Expense - Property,EDF Energy,5177580,-22501.21
DESNZ,UKAEA,5/15/2024,Energy and Fuels,Expense - Property,EDF Energy,5177581,4293.74
DESNZ,UKAEA,5/15/2024,Energy and Fuels,Expense - Property,EDF Energy,5177582,3113.07
DESNZ,UKAEA,5/15/2024,Energy and Fuels,Expense - Property,EDF Energy,5177583,37946.33
DESNZ,UKAEA,5/15/2024,Research,Expense - Fusion,AtkinsRealis UK Ltd,5177584,-948.45
DESNZ,UKAEA,5/15/2024,Engineering Goods,Expense - Fusion,Haltermann Carless UK Ltd,5177588,2528
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Support Services,Rullion Engineering Ltd,5177589,3734.95
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Support Services,Rullion Engineering Ltd,5177590,4665.62
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5177592,4115.4
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5177593,3141.26
DESNZ,UKAEA,5/15/2024,Research,Expense - Fusion,AtkinsRealis UK Ltd,5177594,-815.56
DESNZ,UKAEA,5/15/2024,ICT,Expense - Support Services,Oracle Corporation UK Limited,5177595,1374.51
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5177597,5610.24
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5177598,4009.98
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5177600,3312.55
DESNZ,UKAEA,5/15/2024,Research,Expense - Fusion,AtkinsRealis UK Ltd,5177604,-1966.81
DESNZ,UKAEA,5/15/2024,Engineering Goods,Expense - Other,Workplace Interiors Company Cheltenham Ltd T/A Contract Interior Systems,5177605,17017.35
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Support Services,Rullion Engineering Ltd,5177607,4063.43
DESNZ,UKAEA,5/15/2024,ICT,Expense - Fusion,ITM Components Ltd,5177608,632.22
DESNZ,UKAEA,5/15/2024,Facilities,Expense - Fusion,AtkinsRealis UK Ltd,5177610,653.94
DESNZ,UKAEA,5/15/2024,Facilities,Expense - Fusion,AtkinsRealis UK Ltd,5177611,8004.88
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Support Services,Rullion Engineering Ltd,5177612,7426.14
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Support Services,Rullion Engineering Ltd,5177613,12746.54
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5177614,7152.11
DESNZ,UKAEA,5/15/2024,ICT,Expense - Support Services,Dell Corporation Ltd,5177616,3342.36
DESNZ,UKAEA,5/15/2024,ICT,Expense - Property,Insight Direct UK Ltd,5177618,9347.74
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Support Services,Rullion Engineering Ltd,5177619,10257.15
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5177620,2492.16
DESNZ,UKAEA,5/15/2024,ICT,Expense - Support Services,O2 UK Ltd,5177622,1184.05
DESNZ,UKAEA,5/15/2024,Construction,Expense - Property,AtkinsRéalis – Lead Advisor Design Contract,5177627,2731.8
DESNZ,UKAEA,5/15/2024,Construction,Expense - Property,AtkinsRéalis – Lead Advisor Design Contract,5177627,3077.2
DESNZ,UKAEA,5/15/2024,Construction,Expense - Support Services,AtkinsRéalis – Lead Advisor Design Contract,5177628,10072.01
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Support Services,Rullion Engineering Ltd,5177630,7274.94
DESNZ,UKAEA,5/15/2024,ICT,Expense - Support Services,Insight Direct UK Ltd,5177638,387582.73
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Support Services,Rullion Engineering Ltd,5177640,9309.3
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Support Services,Rullion Engineering Ltd,5177641,8692.29
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Support Services,Rullion Engineering Ltd,5177642,6904.64
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Support Services,Rullion Engineering Ltd,5177644,9164.41
DESNZ,UKAEA,5/15/2024,ICT,Expense - Support Services,Insight Direct UK Ltd,5177645,-387582.73
DESNZ,UKAEA,5/15/2024,Professional Services,Expense - Property,Avison Young (UK) Limited,5177646,29475
DESNZ,UKAEA,5/15/2024,ICT,Expense - Property,boxxe Limited,5177648,6125
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Support Services,Rullion Engineering Ltd,5177649,8652.6
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5177651,8514.39
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5177652,3181.7
DESNZ,UKAEA,5/15/2024,Professional Services,Expense - Fusion,DBD Limited,5177653,98042.11
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Support Services,Rullion Engineering Ltd,5177654,9828.25
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Other,Rullion Engineering Ltd,5177655,9701.9
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5177659,6901.29
DESNZ,UKAEA,5/15/2024,Research,Expense - Other,TWI Ltd,5177662,165367.52
DESNZ,UKAEA,5/15/2024,Engineering Goods,Expense - Fusion,Swagelok Manchester  t/a Manchester Fluid System Technologies Limited,5177665,15120.79
DESNZ,UKAEA,5/15/2024,Facilities,Expense - Other,Amber Integrated Controls & Automation Ltd.,5177666,1260
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5177667,1826.4
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5177668,2107.37
DESNZ,UKAEA,5/15/2024,Engineering Goods,Expense - Other,Edmundson Electricals Ltd,5177670,793.21
DESNZ,UKAEA,5/15/2024,Temporary Staff - Industrial Placements,Expense - Fusion,AtkinsRealis UK Ltd,5177672,10191.02
DESNZ,UKAEA,5/15/2024,Temporary Staff - Industrial Placements,Expense - Fusion,AtkinsRealis UK Ltd,5177673,8634.01
DESNZ,UKAEA,5/15/2024,Temporary Staff - Industrial Placements,Expense - Other,AtkinsRealis UK Ltd,5177674,9851.8
DESNZ,UKAEA,5/15/2024,Research,Expense - Other,Frazer Nash Consultancy,5177677,40000
DESNZ,UKAEA,5/15/2024,Research,Expense - Other,IS-Instruments Ltd,5177678,300091.99
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Other,Rullion Engineering Ltd,5177679,2010.5
DESNZ,UKAEA,5/15/2024,Engineering Goods,Expense - Property,B & M Engineers Ltd,5177683,1800
DESNZ,UKAEA,5/15/2024,Engineering Goods,Expense - Property,B & M Engineers Ltd,5177684,1320
DESNZ,UKAEA,5/15/2024,Facilities,Expense - Fusion,AtkinsRealis UK Ltd,5177685,271590
DESNZ,UKAEA,5/15/2024,Engineering Goods,Expense - Fusion,Van Toan Lee LTD,5177686,1200
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5177695,10004.43
DESNZ,UKAEA,5/15/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5177696,11940
DESNZ,UKAEA,5/15/2024,Engineering Goods,Expense - Fusion,Amazon Filters Ltd,5177697,721.2
DESNZ,UKAEA,5/15/2024,Expense - Other Employee Expenses,Expense - Other,Employee Expenses,20021509,2834.57
DESNZ,UKAEA,5/15/2024,Expense - Other Employee Expenses,Expense - Other,Employee Expenses,20021511,3458.84
DESNZ,UKAEA,5/15/2024,Expense - Other Employee Expenses,Expense - Support Services,Employee Expenses,20021512,571.39
DESNZ,UKAEA,5/15/2024,Expense - Other Employee Expenses,Expense - Support Services,Employee Expenses,20021512,1941.26
DESNZ,UKAEA,5/15/2024,Expense - Other Employee Expenses,Expense - Other,Employee Expenses,20021514,3458.84
DESNZ,UKAEA,5/15/2024,Expense - Other Employee Expenses,Expense - Other,Employee Expenses,20021517,4704.18
DESNZ,UKAEA,5/16/2024,Engineering Goods,Expense - Other,MONTFORT Laser GmbH & Co KG,5177124,1056.1
DESNZ,UKAEA,5/16/2024,ICT,Expense - Other,ZenLeads Inc d/b/a Apollo,5177527,3429.67
DESNZ,UKAEA,5/16/2024,ICT,Expense - Fusion,Ingenieurbuero Dr.-Ing. Martin Rose,5177556,9616.38
DESNZ,UKAEA,5/16/2024,Engineering Goods,Expense - Other,Alemnis AG-CHF currency,5177656,1698
DESNZ,UKAEA,5/16/2024,Engineering Goods,Expense - Other,Ceramoptec SIA,5177682,2864.96
DESNZ,UKAEA,5/16/2024,Operational Goods,Expense - Support Services,IEEE,5177698,2199.64
DESNZ,UKAEA,5/20/2024,Facilities,Expense - Fusion,OCS Group UK Ltd,5175607,-1544.16
DESNZ,UKAEA,5/20/2024,Facilities,Expense - Property,OCS Group UK Ltd,5175607,-1544.16
DESNZ,UKAEA,5/20/2024,Facilities,Expense - Property,OCS Group UK Ltd,5175607,-1544.16
DESNZ,UKAEA,5/20/2024,Facilities,Expense - Property,Trinity Fire & Security Systems Ltd,5177599,13403.42
DESNZ,UKAEA,5/20/2024,Facilities,Expense - Property,Trinity Fire & Security Systems Ltd,5177601,-13403.42
DESNZ,UKAEA,5/20/2024,Waste Management,Expense - Property,Grundon Waste Management Ltd,5177704,604.64
DESNZ,UKAEA,5/20/2024,Waste Management,Expense - Property,Grundon Waste Management Ltd,5177710,1163
DESNZ,UKAEA,5/20/2024,Professional Services,Expense - Fusion,Elizabeth Hayes & Associates Limited,5177711,1610
DESNZ,UKAEA,5/20/2024,Construction,Expense - Property,AtkinsRéalis – Lead Advisor Design Contract,5177712,4976.75
DESNZ,UKAEA,5/20/2024,ICT,Expense - Support Services,Trustco Plc,5177716,19856.87
DESNZ,UKAEA,5/20/2024,Facilities,Expense - Property,Trinity Fire & Security Systems Ltd,5177718,8908.1
DESNZ,UKAEA,5/20/2024,Engineering Goods,Expense - Fusion,Swagelok London,5177722,513.85
DESNZ,UKAEA,5/20/2024,Facilities,Expense - Property,UK Kiosks Ltd,5177726,10160
DESNZ,UKAEA,5/20/2024,Engineering Goods,Expense - Other,Erodex UK Ltd,5177733,865.86
DESNZ,UKAEA,5/20/2024,Engineering Goods,Expense - Fusion,Veolia ES UK Ltd,5177737,15025.86
DESNZ,UKAEA,5/20/2024,Consultancy - Expense - Other (per Cabinet Office definition),Expense - Other,International Fire Consulting Ltd,5177747,3000
DESNZ,UKAEA,5/20/2024,Professional Services,Expense - Property,Manufacturing Technology Centre,5177750,4998.26
DESNZ,UKAEA,5/20/2024,Research,Expense - Fusion,Sheffield Hallam University,5177755,2356
DESNZ,UKAEA,5/20/2024,Research,Expense - Fusion,The University Of Sheffield,5177756,13352.93
DESNZ,UKAEA,5/20/2024,Engineering Goods,Expense - Other,Aquila Nuclear Engineering Ltd,5177758,19081.4
DESNZ,UKAEA,5/20/2024,Facilities,Expense - Property,Barclays Eagle Labs Cumbria,5177760,5800
DESNZ,UKAEA,5/20/2024,Temporary Staff - Industrial Placements,Expense - Fusion,AtkinsRealis UK Ltd,5177763,9902.5
DESNZ,UKAEA,5/20/2024,Temporary Staff - Industrial Placements,Expense - Fusion,AtkinsRealis UK Ltd,5177764,654.34
DESNZ,UKAEA,5/20/2024,Energy and Fuels,Expense - Property,EDF Energy,5177767,9115.26
DESNZ,UKAEA,5/20/2024,Energy and Fuels,Expense - Property,EDF Energy,5177768,-8990.02
DESNZ,UKAEA,5/20/2024,Energy and Fuels,Expense - Property,EDF Energy,5177770,6926.89
DESNZ,UKAEA,5/20/2024,Energy and Fuels,Expense - Property,EDF Energy,5177771,4352.45
DESNZ,UKAEA,5/20/2024,Energy and Fuels,Expense - Property,EDF Energy,5177772,-6926.85
DESNZ,UKAEA,5/20/2024,Energy and Fuels,Expense - Property,EDF Energy,5177773,-4352.47
DESNZ,UKAEA,5/20/2024,Facilities,Expense - Property,Baxter Storey Ltd.,5177774,2927.54
DESNZ,UKAEA,5/20/2024,Energy and Fuels,Expense - Fusion,EDF Energy,5177775,27382.49
DESNZ,UKAEA,5/20/2024,Professional Services,Expense - Support Services,Burges Salmon,5177776,1368
DESNZ,UKAEA,5/20/2024,Temporary Staff - Industrial Placements,Expense - Property,Arcadis Consulting (UK) Limited,5177780,9808.52
DESNZ,UKAEA,5/20/2024,Professional Services,Expense - Support Services,Burges Salmon,5177781,5614
DESNZ,UKAEA,5/20/2024,Professional Services,Expense - Support Services,Burges Salmon,5177782,2640
DESNZ,UKAEA,5/20/2024,Professional Services,Expense - Support Services,Burges Salmon,5177783,550
DESNZ,UKAEA,5/20/2024,Professional Services,Expense - Support Services,Burges Salmon,5177784,768
DESNZ,UKAEA,5/20/2024,Waste Management,Expense - Property,Red Industries (Brownhills) Ltd,5177788,5106
DESNZ,UKAEA,5/20/2024,Engineering Goods,Expense - Fusion,SFC (Europe) Ltd,5177796,600
DESNZ,UKAEA,5/20/2024,Research,Expense - Fusion,William Rowland Metal Finishing,5177807,975
DESNZ,UKAEA,5/20/2024,Research,Expense - Fusion,William Rowland Metal Finishing,5177807,1800
DESNZ,UKAEA,5/20/2024,Engineering Goods,Expense - Fusion,Intamet,5177813,570
