Department,Entity,Pay Date,Product Family,Expense area,Supplier Name,Transaction Number,Net Amount
DESNZ,UKAEA,4/19/2023,Facilities,Fusion,Graham Asset Management Ltd,5146097,"47,179.15"
DESNZ,UKAEA,4/19/2023,Professional Services,Support Services,Nuvia Limited,5146107,"12,932.61"
DESNZ,UKAEA,4/19/2023,Facilities,Property,Graham Asset Management Ltd,5146137,"19,709.33"
DESNZ,UKAEA,4/19/2023,Facilities,Property,Graham Asset Management Ltd,5146138,779.37
DESNZ,UKAEA,4/19/2023,Facilities,Fusion,Graham Asset Management Ltd,5146139,"21,576.20"
DESNZ,UKAEA,4/19/2023,Construction,Property,Actiform Ltd,5146155,"3,101.23"
DESNZ,UKAEA,4/19/2023,Construction,Property,Actiform Ltd,5146155,"49,214.20"
DESNZ,UKAEA,4/19/2023,Construction,Property,Actiform Ltd,5146155,"96,244.85"
DESNZ,UKAEA,4/19/2023,Logistics and Shipping,Fusion,Sarens UK Ltd,5146156,"9,740.00"
DESNZ,UKAEA,4/19/2023,Engineering Goods,Fusion,Sarens UK Ltd,5146156,"27,934.00"
DESNZ,UKAEA,4/19/2023,Facilities,Property,Ductclean (UK) Limited t/a DCUK FM,5146183,"27,491.66"
DESNZ,UKAEA,4/19/2023,Facilities,Property,Ductclean (UK) Limited t/a DCUK FM,5146184,"4,800.00"
DESNZ,UKAEA,4/19/2023,Engineering Goods,Fusion,BOC Ltd,5146229,669.75
DESNZ,UKAEA,4/19/2023,Engineering Goods,Fusion,RS Components Ltd,5146243,599
DESNZ,UKAEA,4/19/2023,Waste Management,Property,Grundon Waste Management Ltd,5146244,807.44
DESNZ,UKAEA,4/19/2023,Engineering Goods,Other,Leda Properties Ltd,5146250,"10,500.00"
DESNZ,UKAEA,4/19/2023,Facilities,Fusion,Atkins Ltd,5146253,"9,702.00"
DESNZ,UKAEA,4/19/2023,Construction,Fusion,LR Engineering,5146255,"8,095.90"
DESNZ,UKAEA,4/19/2023,Construction,Fusion,LR Engineering,5146256,"4,560.00"
DESNZ,UKAEA,4/19/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5146257,"1,557.12"
DESNZ,UKAEA,4/19/2023,Engineering Goods,Fusion,Island Optics Ltd,5146258,"33,300.00"
DESNZ,UKAEA,4/19/2023,Operational Goods,Fusion,RS Components Ltd,5146260,"3,150.00"
DESNZ,UKAEA,4/19/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5146266,"11,784.50"
DESNZ,UKAEA,4/19/2023,Engineering Goods,Fusion,Tensator Limited,5146267,"1,058.60"
DESNZ,UKAEA,4/19/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5146269,"3,128.38"
DESNZ,UKAEA,4/19/2023,Professional Services,Property,Ridge And Partners Llp,5146270,"38,729.61"
DESNZ,UKAEA,4/19/2023,Professional Services,Property,Ridge And Partners Llp,5146271,"1,500.00"
DESNZ,UKAEA,4/19/2023,Facilities,Fusion,CPS Ltd,5146274,621.12
DESNZ,UKAEA,4/19/2023,Engineering Goods,Fusion,Life Safety Distribution GmbH,5146276,"1,043.00"
DESNZ,UKAEA,4/19/2023,Facilities,Support Services,SouthernsBroadstock Limited,5146277,"2,898.00"
DESNZ,UKAEA,4/19/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5146278,"1,966.92"
DESNZ,UKAEA,4/19/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5146279,"1,379.51"
DESNZ,UKAEA,4/19/2023,Consultancy - Other (per Cabinet Office definition),Other,Oxford University - GBP,5146281,"1,630.00"
DESNZ,UKAEA,4/19/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5146282,"4,629.39"
DESNZ,UKAEA,4/19/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5146283,"3,183.23"
DESNZ,UKAEA,4/19/2023,ICT,Property,Snelling Business Systems Limited,5146284,"8,256.25"
DESNZ,UKAEA,4/19/2023,ICT,Property,Snelling Business Systems Limited,5146285,"4,204.00"
DESNZ,UKAEA,4/19/2023,Learning and Development,Fusion,Loughborough University,5146288,"2,300.00"
DESNZ,UKAEA,4/19/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5146289,"3,616.76"
DESNZ,UKAEA,4/19/2023,Engineering Goods,Other,City Electrical Factors,5146291,873.25
DESNZ,UKAEA,4/19/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5146292,"7,425.24"
DESNZ,UKAEA,4/19/2023,Engineering Goods,Fusion,City Electrical Factors,5146293,998.47
DESNZ,UKAEA,4/19/2023,Facilities,Fusion,Baxter Storey Ltd.,5146299,"1,539.10"
DESNZ,UKAEA,4/19/2023,Facilities,Property,Baxter Storey Ltd.,5146300,"1,438.32"
DESNZ,UKAEA,4/19/2023,Facilities,Property,Baxter Storey Ltd.,5146301,"2,972.49"
DESNZ,UKAEA,4/19/2023,Facilities,Property,Baxter Storey Ltd.,5146302,"1,381.95"
DESNZ,UKAEA,4/19/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5146306,"8,934.75"
DESNZ,UKAEA,4/19/2023,Engineering Goods,Fusion,Acal Bfi UK Limited,5146307,"3,747.00"
DESNZ,UKAEA,4/19/2023,Engineering Goods,Fusion,City Electrical Factors,5146308,"1,342.70"
DESNZ,UKAEA,4/19/2023,Engineering Goods,Fusion,The University Of Sheffield,5146310,"9,763.96"
DESNZ,UKAEA,4/19/2023,Engineering Goods,Fusion,Manufax Engineering Limited,5146311,"1,727.50"
DESNZ,UKAEA,4/19/2023,Engineering Goods,Fusion,Manufax Engineering Limited,5146312,"1,087.50"
DESNZ,UKAEA,4/19/2023,Engineering Goods,Fusion,Manufax Engineering Limited,5146313,"1,927.50"
DESNZ,UKAEA,4/19/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5146319,"-2,519.60"
DESNZ,UKAEA,4/19/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5146323,"1,524.68"
DESNZ,UKAEA,4/19/2023,Facilities,Property,SPIE Limited,5146324,"37,400.00"
DESNZ,UKAEA,4/19/2023,Professional Services,Other,WMH Transmissions LTD,5146330,"137,400.00"
DESNZ,UKAEA,4/19/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5146334,"2,642.02"
DESNZ,UKAEA,4/19/2023,ICT,Property,Snelling Business Systems Limited,5146335,"1,011.00"
DESNZ,UKAEA,4/19/2023,ICT,Property,Snelling Business Systems Limited,5146336,"1,540.00"
DESNZ,UKAEA,4/19/2023,ICT,Property,Snelling Business Systems Limited,5146337,"7,750.00"
DESNZ,UKAEA,4/19/2023,Professional Services,Property,Sundry Supplier,5146338,"5,000.00"
DESNZ,UKAEA,4/19/2023,Professional Services,Property,Sundry Supplier,5146339,"3,000.00"
DESNZ,UKAEA,4/19/2023,ICT,Fusion,Dassault Systemes UK Ltd,5146341,"100,000.00"
DESNZ,UKAEA,4/19/2023,Engineering Goods,Other,Vision Engineering Ltd.,5146342,"7,603.00"
DESNZ,UKAEA,4/19/2023,Engineering Goods,Property,City Electrical Factors,5146343,-599.95
DESNZ,UKAEA,4/19/2023,Engineering Goods,Fusion,Feedwater Ltd,5146344,882.3
DESNZ,UKAEA,4/19/2023,Engineering Goods,Fusion,Feedwater Ltd,5146345,704.41
DESNZ,UKAEA,4/19/2023,Waste Management,Property,Grundon Waste Management Ltd,5146348,902.28
DESNZ,UKAEA,4/19/2023,Engineering Goods,Fusion,Gemu Valves Ltd,5146350,"6,323.20"
DESNZ,UKAEA,4/19/2023,Facilities,Fusion,IDOM UK Ltd,5146351,"10,912.00"
DESNZ,UKAEA,4/19/2023,Professional Services,Other,Equiniti,5146352,"15,481.50"
DESNZ,UKAEA,4/19/2023,Professional Services,Other,Equiniti,5146353,"82,897.60"
DESNZ,UKAEA,4/19/2023,Professional Services,Other,Equiniti,5146354,"1,159.95"
DESNZ,UKAEA,4/19/2023,Engineering Goods,Other,Farnell Electronic Components Ltd,5146355,921.23
DESNZ,UKAEA,4/19/2023,Communications,Property,Fisher Studio Ltd,5146359,500
DESNZ,UKAEA,4/19/2023,Engineering Goods,Other,Industrial Tooling Corporation Ltd,5146361,775.63
DESNZ,UKAEA,4/19/2023,Engineering Goods,Other,Industrial Tooling Corporation Ltd,5146362,"1,651.06"
DESNZ,UKAEA,4/19/2023,ICT,Other,Industrial Tooling Corporation Ltd,5146363,"3,150.00"
DESNZ,UKAEA,4/19/2023,Engineering Goods,Other,Industrial Tooling Corporation Ltd,5146363,"16,200.00"
DESNZ,UKAEA,4/19/2023,Engineering Goods,Other,Industrial Tooling Corporation Ltd,5146364,615.81
DESNZ,UKAEA,4/19/2023,Research,Other,DigiLab Solutions Ltd,5146367,"45,144.16"
DESNZ,UKAEA,4/19/2023,Research,Other,DigiLab Solutions Ltd,5146369,"35,144.16"
DESNZ,UKAEA,4/19/2023,Engineering Goods,Other,Industrial Tooling Corporation Ltd,5146370,521.02
DESNZ,UKAEA,4/19/2023,Facilities,Fusion,Atkins Ltd,5146371,"7,866.32"
DESNZ,UKAEA,4/19/2023,ICT,Property,Aztex Solutions Ltd,5146372,"1,045.00"
DESNZ,UKAEA,4/19/2023,ICT,Property,Aztex Solutions Ltd,5146372,"1,045.00"
DESNZ,UKAEA,4/19/2023,Research,Fusion,University of York - GBP,5146373,"108,612.87"
DESNZ,UKAEA,4/19/2023,Engineering Goods,Other,Farnell Electronic Components Ltd,5146375,921.23
DESNZ,UKAEA,4/19/2023,Engineering Goods,Fusion,Farnell Electronic Components Ltd,5146378,"1,894.00"
DESNZ,UKAEA,4/19/2023,Engineering Goods,Other,Francis Brown Limited,5146380,"5,780.00"
DESNZ,UKAEA,4/19/2023,Engineering Goods,Fusion,Gows Lybster Limited,5146381,"6,349.22"
DESNZ,UKAEA,4/19/2023,Construction,Property,Reece Safety Products Ltd,5146384,"1,091.70"
DESNZ,UKAEA,4/19/2023,Learning and Development,Other,The Knowledge Academy Limited,5146389,"1,795.00"
DESNZ,UKAEA,4/19/2023,Engineering Goods,Other,Industrial Tooling Corporation Ltd,5146392,"4,550.39"
DESNZ,UKAEA,4/19/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5146393,"3,852.84"
DESNZ,UKAEA,4/19/2023,Consultancy - Other (per Cabinet Office definition),Other,Generic Robotics Ltd.,5146395,"15,000.00"
DESNZ,UKAEA,4/19/2023,Professional Services,Other,Glanville Consultants,5146397,575
DESNZ,UKAEA,4/19/2023,Office Solutions,Fusion,OASIS Group,5146398,"6,090.12"
DESNZ,UKAEA,4/19/2023,ICT,Fusion,Computacenter UK Ltd,5146401,"2,661.52"
DESNZ,UKAEA,4/19/2023,Engineering Goods,Fusion,RS Components Ltd,5146402,507.45
DESNZ,UKAEA,4/19/2023,ICT,Support Services,Grey Matter Limited,5146403,"2,653.20"
DESNZ,UKAEA,4/19/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5146405,"3,746.34"
DESNZ,UKAEA,4/19/2023,Professional Services,Fusion,DBD Limited,5146406,"52,011.83"
DESNZ,UKAEA,4/19/2023,Engineering Goods,Other,Connextion Developments Ltd,5146413,933.36
DESNZ,UKAEA,4/19/2023,ICT,Property,Snelling Business Systems Limited,5146415,"2,530.00"
DESNZ,UKAEA,4/19/2023,ICT,Property,Snelling Business Systems Limited,5146415,"7,034.00"
DESNZ,UKAEA,4/19/2023,ICT,Property,Snelling Business Systems Limited,5146416,"10,785.00"
DESNZ,UKAEA,4/19/2023,Communications,Other,Snelling Business Systems Limited,5146417,"1,693.75"
DESNZ,UKAEA,4/19/2023,Other External Costs,Support Services,Paymaster (1836) Ltd RE:UKAEA Recharges,5146421,"4,321.60"
DESNZ,UKAEA,4/19/2023,ICT,Property,Snelling Business Systems Limited,5146423,"127,668.00"
DESNZ,UKAEA,4/19/2023,ICT,Property,Snelling Business Systems Limited,5146424,"34,546.00"
DESNZ,UKAEA,4/19/2023,ICT,Property,Snelling Business Systems Limited,5146426,"22,215.00"
DESNZ,UKAEA,4/19/2023,Engineering Goods,Fusion,Smiths Metal Centres Ltd,5146430,843.6
DESNZ,UKAEA,4/19/2023,Travel,Support Services,Clarity Travel Limited,5146433,"3,658.27"
DESNZ,UKAEA,4/19/2023,Travel,Support Services,Clarity Travel Limited,5146433,"41,615.67"
DESNZ,UKAEA,4/19/2023,Travel,Support Services,Clarity Travel Limited,5146433,"140,205.51"
DESNZ,UKAEA,4/19/2023,Engineering Goods,Fusion,Smiths Metal Centres Ltd,5146436,"4,300.00"
DESNZ,UKAEA,4/19/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5146438,"12,870.00"
DESNZ,UKAEA,4/19/2023,Learning and Development,Support Services,Open University,5146439,"1,218.00"
DESNZ,UKAEA,4/19/2023,Engineering Goods,Fusion,Acal Bfi UK Limited,5146440,"18,660.00"
DESNZ,UKAEA,4/19/2023,Energy and Fuels,Property,EDF Energy,5146441,"-1,506.71"
DESNZ,UKAEA,4/19/2023,Engineering Goods,Fusion,Konecranes Demag (UK) Ltd,5146443,"29,435.00"
DESNZ,UKAEA,4/19/2023,Professional Services,Property,BSP Consulting,5146445,"1,500.00"
DESNZ,UKAEA,4/19/2023,Engineering Goods,Fusion,City Electrical Factors,5146447,"5,846.85"
DESNZ,UKAEA,4/19/2023,Facilities,Property,Idverde Ltd,5146448,"11,578.25"
DESNZ,UKAEA,4/19/2023,Engineering Goods,Fusion,PASS (Portable Appliance Safety Services) Ltd,5146452,"4,511.04"
DESNZ,UKAEA,4/19/2023,ICT,Support Services,O2 UK Ltd,5146458,624
DESNZ,UKAEA,4/19/2023,Engineering Goods,Fusion,Swagelok London,5146459,"4,410.14"
DESNZ,UKAEA,4/19/2023,ICT,Support Services,O2 UK Ltd,5146461,709.62
DESNZ,UKAEA,4/19/2023,Engineering Goods,Fusion,Swagelok London,5146462,547.75
DESNZ,UKAEA,4/19/2023,Engineering Goods,Fusion,Swagelok London,5146463,758
DESNZ,UKAEA,4/19/2023,Energy and Fuels,Property,EDF Energy,5146467,"3,704.39"
DESNZ,UKAEA,4/19/2023,Energy and Fuels,Property,EDF Energy,5146468,"4,273.00"
DESNZ,UKAEA,4/19/2023,Energy and Fuels,Fusion,EDF Energy,5146469,"12,031.11"
DESNZ,UKAEA,4/19/2023,Energy and Fuels,Property,EDF Energy,5146471,"28,940.41"
DESNZ,UKAEA,4/19/2023,Energy and Fuels,Property,EDF Energy,5146472,762.12
DESNZ,UKAEA,4/19/2023,Energy and Fuels,Property,EDF Energy,5146473,"1,662.22"
DESNZ,UKAEA,4/19/2023,Energy and Fuels,Property,EDF Energy,5146474,807.36
DESNZ,UKAEA,4/19/2023,Construction,Property,Kier Construction Ltd PBACCDP,5146475,"1,540,415.58"
DESNZ,UKAEA,4/19/2023,Engineering Goods,Fusion,Oxford Bolts & Bearings,5146476,"2,857.00"
DESNZ,UKAEA,4/19/2023,ICT,Support Services,Ideagen Gael Ltd,5146477,"2,237.71"
DESNZ,UKAEA,4/19/2023,Other Employee Expenses,Support Services,Employee Expenses,20015865,624
DESNZ,UKAEA,4/20/2023,Research,Fusion,CNR Consiglio Nazionale delle Ricerche,5142240,"14,059.28"
DESNZ,UKAEA,4/20/2023,ICT,Fusion,Thermo-Calc Software AB,5145476,"-8,052.38"
DESNZ,UKAEA,4/20/2023,ICT,Fusion,Thermo-Calc Software AB,5146102,"60,823.37"
DESNZ,UKAEA,4/20/2023,Research,Other,TechConnect LLC,5146177,"20,171.05"
DESNZ,UKAEA,4/20/2023,Consultancy - Other (per Cabinet Office definition),Fusion,MATERIALS DESIGN S.A.R.L.,5146207,"50,907.60"
DESNZ,UKAEA,4/20/2023,Engineering Goods,Fusion,Advanced Conductor Technologies LLC,5146541,"95,621.54"
DESNZ,UKAEA,4/24/2023,Facilities,Property,OCS Group UK Ltd,5143167,"1,973.20"
DESNZ,UKAEA,4/24/2023,Facilities,Fusion,OCS Group UK Ltd,5143169,"3,420.21"
DESNZ,UKAEA,4/24/2023,Facilities,Property,OCS Group UK Ltd,5143170,"2,104.75"
DESNZ,UKAEA,4/24/2023,Facilities,Property,OCS Group UK Ltd,5143171,"5,416.02"
DESNZ,UKAEA,4/24/2023,Facilities,Property,OCS Group UK Ltd,5143206,"2,098.43"
DESNZ,UKAEA,4/24/2023,Facilities,Property,OCS Group UK Ltd,5143207,598.53
DESNZ,UKAEA,4/24/2023,Facilities,Property,OCS Group UK Ltd,5143208,"10,718.32"
DESNZ,UKAEA,4/24/2023,Facilities,Fusion,OCS Group UK Ltd,5143521,"3,278.16"
DESNZ,UKAEA,4/24/2023,Facilities,Property,OCS Group UK Ltd,5145493,840.26
DESNZ,UKAEA,4/24/2023,Facilities,Property,OCS Group UK Ltd,5145493,"1,854.43"
DESNZ,UKAEA,4/24/2023,Facilities,Fusion,OCS Group UK Ltd,5145495,"3,514.52"
DESNZ,UKAEA,4/24/2023,ICT,Fusion,Academia,5146098,"-18,822.41"
DESNZ,UKAEA,4/24/2023,Engineering Goods,Fusion,Complete PCB Services Ltd,5146116,"-1,749.20"
DESNZ,UKAEA,4/24/2023,ICT,Fusion,Academia,5146331,"18,822.41"
DESNZ,UKAEA,4/24/2023,Facilities,Fusion,Atkins Ltd,5146479,"10,902.00"
DESNZ,UKAEA,4/24/2023,Facilities,Fusion,Engineering Safety Consultants Ltd (an ERM Company),5146483,"2,701.18"
DESNZ,UKAEA,4/24/2023,Facilities,Other,Atkins Ltd,5146484,"7,080.00"
DESNZ,UKAEA,4/24/2023,Facilities,Fusion,Atkins Ltd,5146485,"3,675.00"
DESNZ,UKAEA,4/24/2023,Professional Services,Fusion,Ove Arup & Partners,5146486,"2,846.67"
DESNZ,UKAEA,4/24/2023,Facilities,Fusion,Allianz Engineering,5146488,"1,920.00"
DESNZ,UKAEA,4/24/2023,ICT,Fusion,Academia,5146489,"10,482.69"
DESNZ,UKAEA,4/24/2023,Facilities,Fusion,Atkins Ltd,5146490,"10,569.85"
DESNZ,UKAEA,4/24/2023,Consultancy - Other (per Cabinet Office definition),Fusion,Ove Arup & Partners,5146491,"5,393.33"
DESNZ,UKAEA,4/24/2023,ICT,Fusion,Academia,5146494,"29,145.83"
DESNZ,UKAEA,4/24/2023,Facilities,Fusion,Atkins Ltd,5146495,"7,278.66"
DESNZ,UKAEA,4/24/2023,Research,Fusion,University of York - GBP,5146498,"3,332.75"
DESNZ,UKAEA,4/24/2023,Research,Fusion,University of York - GBP,5146499,"2,783.00"
DESNZ,UKAEA,4/24/2023,Research,Fusion,University of York - GBP,5146500,"3,178.00"
DESNZ,UKAEA,4/24/2023,Research,Fusion,University of York - GBP,5146501,"3,318.78"
DESNZ,UKAEA,4/24/2023,ICT,Support Services,Snelling Business Systems Limited,5146503,797
DESNZ,UKAEA,4/24/2023,ICT,Support Services,Snelling Business Systems Limited,5146503,825
DESNZ,UKAEA,4/24/2023,Research,Fusion,University of York - GBP,5146506,"2,036.98"
DESNZ,UKAEA,4/24/2023,Research,Fusion,University of York - GBP,5146507,"2,783.00"
DESNZ,UKAEA,4/24/2023,Research,Fusion,University of Oxford,5146508,"5,977.00"
DESNZ,UKAEA,4/24/2023,Research,Fusion,University of Oxford,5146508,"5,609.00"
DESNZ,UKAEA,4/24/2023,Research,Fusion,University of York - GBP,5146509,"4,055.50"
DESNZ,UKAEA,4/24/2023,Research,Fusion,University of York - GBP,5146510,"3,058.00"
DESNZ,UKAEA,4/24/2023,Research,Fusion,University of Bristol,5146512,"2,998.68"
DESNZ,UKAEA,4/24/2023,Office Solutions,Support Services,Annodata Business Communications,5146515,"1,495.58"
DESNZ,UKAEA,4/24/2023,Engineering Goods,Fusion,AXELENT Ltd,5146516,"4,144.68"
DESNZ,UKAEA,4/24/2023,Engineering Goods,Other,Underwoods Electrical Distributors,5146517,"1,505.35"
DESNZ,UKAEA,4/24/2023,Fleet,Fusion,Rabbits Vehicle Hire,5146521,895
DESNZ,UKAEA,4/24/2023,Facilities,Property,Snelling Business Systems Limited,5146522,"5,441.00"
DESNZ,UKAEA,4/24/2023,Facilities,Property,Snelling Business Systems Limited,5146523,"4,696.75"
DESNZ,UKAEA,4/24/2023,Engineering Goods,Fusion,Lemo UK Ltd,5146527,"1,209.52"
DESNZ,UKAEA,4/24/2023,ICT,Fusion,Logicalis UK Limited,5146528,"16,983.24"
DESNZ,UKAEA,4/24/2023,Facilities,Fusion,Atkins Ltd,5146529,"4,967.80"
DESNZ,UKAEA,4/24/2023,Engineering Goods,Fusion,Beckhoff Automation Ltd,5146532,"1,246.61"
DESNZ,UKAEA,4/24/2023,Engineering Goods,Fusion,Kurt J. Lesker Company Ltd,5146536,897.6
DESNZ,UKAEA,4/24/2023,Research,Fusion,Ansaldo Nuclear Limited,5146539,"8,000.00"
DESNZ,UKAEA,4/24/2023,Facilities,Property,Barclays Eagle Labs Cumbria,5146544,"5,800.00"
DESNZ,UKAEA,4/24/2023,Energy and Fuels,Property,EDF Energy,5146548,"20,189.86"
DESNZ,UKAEA,4/24/2023,Energy and Fuels,Property,EDF Energy,5146549,"34,425.69"
DESNZ,UKAEA,4/24/2023,Energy and Fuels,Property,EDF Energy,5146550,"8,352.19"
DESNZ,UKAEA,4/24/2023,Energy and Fuels,Property,EDF Energy,5146551,"4,765.27"
DESNZ,UKAEA,4/24/2023,Engineering Goods,Other,Engineering Sfty Inspection Service,5146552,500
DESNZ,UKAEA,4/24/2023,Engineering Goods,Fusion,B & M Engineers Ltd,5146555,"4,520.00"
DESNZ,UKAEA,4/24/2023,Engineering Goods,Fusion,B & M Engineers Ltd,5146557,"1,730.00"
DESNZ,UKAEA,4/24/2023,Facilities,Fusion,OCS Group UK Ltd,5146559,"3,933.25"
DESNZ,UKAEA,4/24/2023,Facilities,Property,OCS Group UK Ltd,5146563,"1,619.02"
DESNZ,UKAEA,4/24/2023,Facilities,Property,OCS Group UK Ltd,5146564,"2,432.29"
DESNZ,UKAEA,4/24/2023,Facilities,Property,OCS Group UK Ltd,5146565,"5,416.02"
DESNZ,UKAEA,4/24/2023,Facilities,Property,OCS Group UK Ltd,5146566,"2,400.73"
DESNZ,UKAEA,4/24/2023,Facilities,Property,OCS Group UK Ltd,5146567,"2,269.19"
DESNZ,UKAEA,4/24/2023,Facilities,Property,OCS Group UK Ltd,5146568,"1,098.47"
DESNZ,UKAEA,4/24/2023,Facilities,Property,OCS Group UK Ltd,5146568,"3,129.96"
DESNZ,UKAEA,4/24/2023,Facilities,Fusion,OCS Group UK Ltd,5146570,"5,800.73"
DESNZ,UKAEA,4/24/2023,Facilities,Property,OCS Group UK Ltd,5146570,"1,933.58"
DESNZ,UKAEA,4/24/2023,Facilities,Property,OCS Group UK Ltd,5146570,"5,156.21"
DESNZ,UKAEA,4/24/2023,Facilities,Property,OCS Group UK Ltd,5146571,"12,326.07"
DESNZ,UKAEA,4/24/2023,Facilities,Fusion,OCS Group UK Ltd,5146572,"6,299.87"
DESNZ,UKAEA,4/24/2023,Facilities,Property,OCS Group UK Ltd,5146572,"2,099.95"
DESNZ,UKAEA,4/24/2023,Facilities,Property,OCS Group UK Ltd,5146572,"5,599.88"
DESNZ,UKAEA,4/24/2023,Facilities,Fusion,OCS Group UK Ltd,5146573,"3,762.23"
DESNZ,UKAEA,4/24/2023,Facilities,Property,Baxter Storey Ltd.,5146574,"2,188.65"
DESNZ,UKAEA,4/24/2023,Professional Services,Other,Burges Salmon,5146584,"11,479.00"
DESNZ,UKAEA,4/24/2023,Professional Services,Other,Burges Salmon,5146585,"14,168.00"
DESNZ,UKAEA,4/24/2023,Personnel Related,Fusion,TFI Lodestar Ltd,5146596,"5,500.00"
DESNZ,UKAEA,4/24/2023,Professional Services,Property,Carter Jonas LLP,5146600,"1,005.00"
DESNZ,UKAEA,4/24/2023,Fleet,Other,Budget Forktrucks Ltd,5146604,773.97
DESNZ,UKAEA,4/24/2023,Engineering Goods,Fusion,FTI Ltd,5146606,603.55
DESNZ,UKAEA,4/24/2023,Engineering Goods,Fusion,Hydroblast,5146610,904
DESNZ,UKAEA,4/24/2023,ICT,Property,Insight Direct UK Ltd,5146611,777.8
DESNZ,UKAEA,4/24/2023,Facilities,Fusion,BAM FM Ltd,5146613,"5,724.23"
DESNZ,UKAEA,4/24/2023,Engineering Goods,Fusion,Boxer Machine Tools Services,5146614,590
DESNZ,UKAEA,4/24/2023,Research,Fusion,The University Of Sheffield,5146618,"12,561.31"
DESNZ,UKAEA,4/24/2023,Professional Services,Support Services,Keoghs,5146643,514.5
DESNZ,UKAEA,4/24/2023,Learning and Development,Support Services,Bakers Commercial Services Ltd,5146644,"2,170.00"
DESNZ,UKAEA,4/24/2023,Waste Management,Fusion,Berkshire Pallets Ltd,5146645,"2,352.50"
DESNZ,UKAEA,4/24/2023,Waste Management,Fusion,New Pig Ltd,5146651,895.5
DESNZ,UKAEA,4/24/2023,Engineering Goods,Fusion,Ceramic Substrates and Components Ltd,5146653,"1,507.88"
DESNZ,UKAEA,4/24/2023,Professional Services,Property,Carter Jonas LLP,5146654,"3,840.00"
DESNZ,UKAEA,4/24/2023,Facilities,Fusion,Assystem UK Limited,5146655,"10,852.87"
DESNZ,UKAEA,4/24/2023,ICT,Other,Computacenter UK Ltd,5146656,"2,742.77"
DESNZ,UKAEA,4/24/2023,ICT,Other,Computacenter UK Ltd,5146657,"13,867.95"
DESNZ,UKAEA,4/24/2023,Engineering Goods,Fusion,City Electrical Factors,5146662,"-1,533.22"
DESNZ,UKAEA,4/24/2023,Engineering Goods,Fusion,City Electrical Factors,5146663,"6,192.41"
DESNZ,UKAEA,4/24/2023,ICT,Fusion,Oracle Corporation UK Limited,5146664,"2,014.87"
DESNZ,UKAEA,4/24/2023,Professional Services,Property,Burges Salmon,5146665,"15,272.00"
